ID	Text	Pronoun	Pronoun-offset	A	A-offset	A-coref	B	B-offset	B-coref	URL
test-1581	Sturgeon took to Twitter to comment on the impersonation: ``Great to see my fav Scottish designers @TottyRocksLtd featuring on @TraceyUllmanTV last night ;)'' Upon seeing her portrayal, Mhairi Black (impersonated by actress Olivia Morgan) was quoted as saying ``It was all right. It was quite a bizarre scenario. But I thought it was quite clever and quite witty.'' In an interview for the Metro newspaper during the 2017 United Kingdom general election, Nicola Sturgeon was asked about Ullman's impersonation of her.	her	513	Nicola Sturgeon	455	TRUE	Ullman	487	FALSE	http://en.wikipedia.org/wiki/Tracey_Ullman's_Show
test-1764	In 1851 he was elected to the California State Assembly, where one of the resolutions he sponsored granted women the right to own property in the state of California. Ellis returned to Felicity, where in 1852, he and Lucy had the first of their children, Clara Blanche Ellis Starr, who would go on in her own right as a social leader of the city of Rockford, Illinois.	her	301	Lucy	217	FALSE	Clara Blanche Ellis Starr	255	TRUE	http://en.wikipedia.org/wiki/Edward_F._W._Ellis
development-253	Celia had lost her father shortly before coming to school. They immediately bonded and asked to share a room together since Celia was alone in a private room and Mandie was stuck in a full room. Celia has thick auburn hair, fair skin and green eyes and is much quieter than Mandie. She has a crush on Robert, who she met at a school tea.	She	282	Celia	195	TRUE	Mandie	274	FALSE	http://en.wikipedia.org/wiki/Mandie
test-301	Davis was able to secure a two-week engagement in September 1948 for the nonet opening for Count Basie at the Royal Roost in New York. For the band's book, Mulligan contributed six arrangements, Lewis three, Evans two, and composer John Carisi arranged his own composition, ``Israel'', for the band.	his	253	Evans	208	FALSE	John Carisi	232	TRUE	http://en.wikipedia.org/wiki/Birth_of_the_Cool
test-475	The midnight dash went one and a half blocks to Annie's Paramount Steak House where the racers ran upstairs for a shot of schnapps, then down the stairs and back down the street to JR's. Clinton Winter won the race and a bottle of champagne. Dave Perruzza, general manager of JR.'s organized the event for its first 25 years. He organized hundreds of volunteers to help carry out the event and clean up afterward.	He	326	Dave Perruzza	242	TRUE	JR	276	FALSE	http://en.wikipedia.org/wiki/High_Heel_Drag_Queen_Race
development-1727	Maev Alexander, also Maeve Alexander (born Maev Alexandra Reid McConnell on 3 February 1948) is a Scottish television and stage actress. Aside from her numerous stage appearances including Cleopatra and in The Mousetrap at the St Martin's Theatre in London, she is perhaps best known for playing the assistant Christine Russell in the early 1970s Scottish TV series Sutherland's Law, as Janet Campbell in the 18th century set The New Road, and as WPC Sandra Williams in the British police drama The Gentle Touch (1981-2).	her	148	Maeve Alexander	21	TRUE	Cleopatra	189	FALSE	http://en.wikipedia.org/wiki/Maev_Alexander
test-1633	Olivia wishes Tabitha well at her new school, and they say goodbye. Hope Morrison, played by Jessica Falkholt, made her first screen appearance on 19 September 2016. Jessica Aquilina of the Daily Mail Australia announced Falkholt's casting on 17 May with on-set photographs showing her filming scenes for the show.	her	282	Jessica Aquilina	166	FALSE	Falkholt	221	TRUE	http://en.wikipedia.org/wiki/List_of_Home_and_Away_characters_(2016)
test-1906	Initially interred near the battlefield, his body was exhumed and returned to his family in Lexington, where he was buried near Stonewall Jackson on October 24, 1864. Sandie Pendleton met Catherine ``Kate'' Carter Corbin when the Confederate army was stationed in the vicinity of Fredericksburg during the winter of 1862, and General ``Stonewall'' Jackson stayed at Moss Neck Manor, her family home.	her	383	Sandie Pendleton	167	FALSE	Catherine ``Kate'' Carter Corbin	188	TRUE	http://en.wikipedia.org/wiki/Sandie_Pendleton
validation-156	During her second stint in Wentworth, Monica becomes involved in a couple of minor escapades (such as exploiting Deputy Governor Jim Fletcher's haemophobia with Bea), but for the most part tries to keep out of trouble in order to get her parole. Towards the end of her sentence, with Bea in solitary, Monica finds herself at odds with criminal mastermind Toni McNally (see separate entry), whom she refuses to bow down to, while Toni and henchman Martha suspect Monie of tipping off Vera with information about Toni's smuggling booze and drugs into the prison (although just how much Monica has told Vera, if anything, is never made overly clear).	her	265	Bea	284	FALSE	Monica	301	TRUE	http://en.wikipedia.org/wiki/List_of_Prisoner_characters_%E2%80%93_inmates
development-798	Five-light Apse window for the Cathedral depicts ``The Annunciation'', ``The Visitation'', ``Virgin and Child in Majesty'', ``The Nativity'' and ``The Presentation at the Temple.'' The architect of the Cathedral was Francis Leonard Hodgson Fleming (1875--1950). Fleming had first met Parsons when Fleming worked in the office of Herbert Baker. He was an assistant there and later a partner, Fleming became a good friend of Parsons and gave him several South African commissions.	He	344	Herbert Baker	329	FALSE	Fleming	391	TRUE	http://en.wikipedia.org/wiki/List_of_works_by_Karl_Parsons
development-1561	This claim was contested by Richard Worsley, half-brother of James, in the Court of Wards and Liveries in 1563, when it was awarded that Sir Robert was to take a third, afterwards known as the manor of Ryde, while Richard was to have the part which had been bequeathed by Giles to his widow Margaret, comprising the site of the manor. Richard Worsley died at Ashey 31 August 1599, when the manor came to his son Bowyer, afterwards knighted by James I. According to his contemporary, Sir John Oglander, Sir Bowyer Worsley was a reckless, improvident man. His son John having predeceased him, he sold Ashey in 1624 to Thomas Cotele.	His	554	Sir Bowyer Worsley	502	TRUE	John	562	FALSE	http://en.wikipedia.org/wiki/Ashey_Manor
test-403	Reviews of the film were positive for Hall and his co-stars, and one for People Weekly even claimed that Hall's performance `` pilfered the film'' from Ringwald. Despite achieving only moderate success at the box office, the film made overnight stars of Ringwald and Hall. Hall starred in two 1985 teen classics, both written and directed by John Hughes. He was cast as Brian Johnson, ``the brain,'' in the quintessential teen film The Breakfast Club, co-starring Emilio Estevez, Judd Nelson, Ally Sheedy, and Ringwald.	He	355	Hall	273	TRUE	John Hughes	342	FALSE	http://en.wikipedia.org/wiki/Anthony_Michael_Hall
development-1648	2006 started off with the 2006 FINA Short Course World Championships in Shanghai. Together with Inge Dekker, Hinkelien Schreuder and Marleen Veldhuis, Groot set a world record and won a gold medal in the 4*100 m freestyle relay in a time of 3:33.32. In the summer she took part in the 2006 European Aquatics Championships in Budapest, Hungary where she added a silver medal, in the 4*100 m freestyle with Dekker, Veldhuis and Ranomi Kromowidjojo, and a bronze medal, fourth time in her career, in the 50 m butterfly to her impressive collection of medals.	she	264	Marleen Veldhuis	133	FALSE	Groot	151	TRUE	http://en.wikipedia.org/wiki/Chantal_Groot
test-1272	His wife, Margaret Bryan was governess to the King's four acknowledged children, Mary, Elizabeth, Edward and his illegitimate son, Henry Fitzroy, 1st Duke of Richmond and Somerset. She impressed the King so much that he made her Baroness Bryan in her own right.	She	181	Mary	81	FALSE	Elizabeth	87	FALSE	http://en.wikipedia.org/wiki/Thomas_Bryan_(courtier)
development-1027	Due to this experience, she has shifted her personality and thus does not show much emotion or even smile, much like Mai. Mishio has shown herself to have a wild and girly imagination, as noted by Yuichi. She can immediately tell when someone is not normal or not even human. Yuichi first meets Mishio the day after the incident where Makoto dropped Piro off a bridge. He had been trying to ask Mai how she knew that Makoto may be at Monomi Hill where he eventually found her, though Mai simply tells him that Mishio may be of some help.	He	369	Yuichi	276	TRUE	Makoto	335	FALSE	http://en.wikipedia.org/wiki/List_of_Kanon_characters
development-1897	The head of the Ukrainian trainers' council admitted there were no partners for her in the country who could compete at a high level, and on 14 May 2010, it was reported that Ukraine would not interfere with her decision to compete for Russia. Russian coach Ludmila Velikova confirmed that Russia had attempted years earlier to persuade Volosozhar to skate under its colors, however, the Ukrainian skating federation believed she would be successful with Stanislav Morozov.	she	426	Ludmila Velikova	258	FALSE	Volosozhar	337	TRUE	http://en.wikipedia.org/wiki/Tatiana_Volosozhar
validation-278	According to S.P.D. Red Ranger Jack Landors, Tommy's services as a Power Ranger are well known in the future. In this episode, Jason David Frank didn't reprise his role as Tommy Oliver, and as such only appears morphed. He was instead voiced by Jeffrey Parazzo, who also portrays Trent. Although he doesn't appear on screen in the Power Rangers Operation Overdrive two-part episode ``Once a Ranger'', Kira mentions how Tommy would have enjoyed seeing the Operation Overdrive Power Rangers' base of operations, with Adam noting his incredulity that Tommy received a doctorate.	he	296	Tommy	419	TRUE	Adam	515	FALSE	http://en.wikipedia.org/wiki/Tommy_Oliver
development-904	Sara names her Emily after its model designation, E.M.L.Y.. Sara finds her abandoned with the Ram-Dass Strain in a garage while looking for her stolen pendant. Emily functions in place of Sara's original Mimic, which should be impossible. Her name comes from Sara Crewe's beloved doll Emily, the one possession that she refuses to surrender after she loses everything else.	she	316	Sara Crewe	259	TRUE	Emily	285	FALSE	http://en.wikipedia.org/wiki/List_of_Strain:_Strategic_Armored_Infantry_characters
validation-104	More than 50 years later, Owings described his first glimpse of the 70-story skyscraper as a breathtaking ``knife edge, presenting its narrow dimension to Fifth Avenue.'' Hood's recommendation led to a job Owings worked as an architect on the Century of Progress Exposition in Chicago (1929--34). He had been hired by his brother-in-law, Louis Skidmore, the chief architect for the exposition.	He	297	Hood	171	FALSE	Owings	206	TRUE	http://en.wikipedia.org/wiki/Nathaniel_A._Owings
validation-352	Both Mipple and Mepple can only stay in their true forms for a short time before growing tired, so they generally take energy-saving forms resembling cellphones. . Mipple (**** Mippuru)/' Voiced by: Akiko Yajima (Japanese); Angie Beers (English) Mipple is the Princess of Hope from the Garden of Light. She, like Honoka, is generally more reserved than her male counterpart.	She	303	Angie Beers	224	TRUE	Hope	272	FALSE	http://en.wikipedia.org/wiki/Futari_wa_Pretty_Cure
test-1180	In 1864, Cheatham fought well in the Atlanta Campaign under General Joseph E. Johnston, and later Lt. Gen. John Bell Hood, inflicting heavy casualties on William T. Sherman 's Union Army at the Battle of Kennesaw Mountain, and being wounded at the Battle of Ezra Church. He was in corps command for the battles around Atlanta, replacing William J. Hardee, who had resigned when Hood took command. Cheatham's most famous service came as a corps commander under Hood in the Franklin-Nashville Campaign. He was engaged in all the major battles of the campaign, receiving notoriety when the Union Army under Maj. Gen. John M. Schofield was able to slip by him and escape from the Battle of Spring Hill, which foiled Hood's plan and led to the disastrous Confederate defeat at Franklin.	He	501	Cheatham	397	TRUE	Hood	460	FALSE	http://en.wikipedia.org/wiki/Benjamin_F._Cheatham
